status	lemma	pos	source_frequency_rank	meaning_ja_candidate	meaning_ja_alternatives	level_candidate	distractor_group_candidate	example_en	example_ja	confidence	source_synsets	notes
approved	compulsory	adjective	10275	必須の	必須 / 須要 / 強制的	toeic800	quality-adjective			13	00848466-a	"規定通りに必要である; required by rule; ""in most schools physical education is compulsory""; ""attendance is mandatory""; ""required reading"""
approved	contaminated	adjective	10279	汚染された		toeic800	quality-adjective			13	01908889-a	"汚染物質と汚染によって有害にされた; rendered unwholesome by contaminants and pollution; ""had to boil the contaminated water""; ""polluted lakes and streams"""
approved	contamination	noun	10280	汚染	汚濁 / 汚れ / 汚染物質	toeic800	daily-noun			19	14487731-n,14821984-n,00276987-n	汚染されている状態; 汚染を引き起こす物質; the state of being contaminated
approved	counterpart	noun	10282	対応物	対等者 / 相手方 / 同等の人	toeic800	people-noun			31	05695806-n	別のものと同じ機能、性質を持った人あるいは物; a person or thing having the same function or characteristics as another
approved	crisp	adjective	10285	鮮明な	鮮鋭 / けざやか / シャープ	toeic800	condition-adjective			22	00780352-a	"（見えるものまたは聞こえるものについて）はっきりと定義された; (of something seen or heard) clearly defined; ""a sharp photographic image""; ""the sharp crack of a twig""; ""the crisp snap of dry leaves underfoot"""
approved	cutter	noun	10289	カッター	彫工 / 切り手 / 切断機	toeic800	technology-noun			13	03154073-n	切断用具; 切断するための道具; a cutting implement; a tool for cutting
approved	daring	adjective	10291	大胆な	前衛的	toeic800	quality-adjective			16	00066146-a	"危険を冒して進みたい、あるいはリスクを負いたい; disposed to venture or take risks; ""audacious visions of the total conquest of space""; ""an audacious interpretation of two Jacobean dramas""; ""the most daring of contemporary fiction writers""; ""a venturesome investor""; ""a venturous spirit"""
approved	delegate	noun	10292	代表者	代表 / 総代 / 代理人	toeic800	people-noun			16	10000787-n	他者を代表するよう選ばれたり任命された人; a person appointed or elected to represent others
approved	deploy	verb	10294	配備する	布く / 散開 / 敷く	toeic800	basic-verb-action			19	01149327-v	戦闘隊形の場所部隊または武器; place troops or weapons in battle formation
approved	dissertation	noun	10297	学位論文	論文 / 論考 / 論説	toeic800	learning-noun			13	06409085-n	研究から生じた新しい観点を前へ進める論文; 通常上級学位のための必要要件; a treatise advancing a new point of view resulting from research; usually a requirement for an advanced academic degree
approved	emission	noun	10299	放出	分泌 / 放射	toeic800	daily-noun			31	01253060-n	放出する行為; 前方へ流させる; the act of emitting; causing to flow forth
approved	fracture	noun	10303	骨折	骨折 / 断層 / 活断層	toeic800	daily-noun			13	14292090-n	"骨のような硬い組識が壊れること; breaking of hard tissue such as bone; ""it was a nasty fracture""; ""the break seems to have been caused by a fall"""
approved	gaze	noun	10307	凝視	注視	toeic800	daily-noun			31	00878648-n	"長くじっと見ること; a long fixed look; ""he fixed his paternal gaze on me"""
approved	gaze	verb	10308	見つめる	凝視 / 注視 / 睨む	toeic800	basic-verb-action			31	02132745-v	"固定された視線で見る; look at with fixed eyes; ""The students stared at the teacher with amazement"""
approved	grape	noun	10310	ぶどう	ブドウ / グレープ	toeic800	daily-noun			19	07758680-n	緑または紫の表皮を持つブドウ属の様々な果汁のある果物のどれか; 房で育つ; any of various juicy fruit of the genus Vitis with green or purple skins; grow in clusters
approved	gravel	noun	10311	砂利	石子 / 砂利 / 砂礫	toeic800	daily-noun			22	14698884-n	石のかけらや小石; rock fragments and pebbles
approved	haircut	noun	10313	髪型		toeic800	daily-noun			19	05257593-n	髪を切ったスタイル; the style in which hair has been cut
approved	hustle	verb	10319	せき立てる	急立てる / 急き立てる / ハッスル	toeic800	basic-verb-action			19	02096312-v	"人目を忍んで、急いで動かす; cause to move furtively and hurriedly; ""The secret service agents hustled the speaker out of the amphitheater"""
approved	idle	adjective	10321	何もしていない	怠惰 / 懶惰 / 横着	toeic800	quality-adjective			25	00294175-a	"活動中でないか仕事中でない; not in action or at work; ""an idle laborer""; ""idle drifters""; ""the idle rich""; ""an idle mind"""
approved	insulting	adjective	10324	侮辱的な	蔑ろ	toeic800	quality-adjective			16	01995288-a	極端な軽蔑を表すさま; expressing extreme contempt
approved	irregular	adjective	10326	不規則な	変則的 / イレギュラー / 不定期	toeic800	quality-adjective			25	01960656-a	"規則または右傾入れられた命令または一般的な習慣に反して; contrary to rule or accepted order or general practice; ""irregular hiring practices"""
approved	limb	noun	10329	手足	脚 / 四肢 / 枝	toeic800	daily-noun			31	05560244-n	移動や握るために使用される動物の関節肢の1つ：腕; 脚; one of the jointed appendages of an animal used for locomotion or grasping: arm; leg; wing; flipper
approved	manually	adverb	10331	手動で		toeic800	manner-adverb			12	00124702-r	"手動で; by hand; ""this car shifts manually"""
approved	meaningless	adjective	10332	無意味な	無意味 / 無意義	toeic800	quality-adjective			25	01497736-a	"意味、方向または目的がないさま; having no meaning or direction or purpose; ""a meaningless endeavor""; ""a meaningless life""; ""a verbose but meaningless explanation"""
approved	millennium	noun	10333	千年紀	千年紀 / ミレニアム / 至福千年	toeic800	daily-noun			25	15141213-n	1000年の間; a span of 1000 years
approved	misunderstanding	noun	10334	誤解	誤想 / 誤解 / 勘違い	toeic800	learning-noun			16	07174433-n,05895723-n	"誤った解釈をすること; あるものについての間違った理解; putting the wrong interpretation on; ""his misinterpretation of the question caused his error""; ""there was no mistaking her meaning"""
approved	moody	adjective	10337	不機嫌な	苦虫を噛みつぶしたよう	toeic800	condition-adjective			13	01137378-a	"気味悪い憂鬱な気分を示す; showing a brooding ill humor; ""a dark scowl""; ""the proverbially dour New England Puritan""; ""a glum, hopeless shrug""; ""he sat in moody silence""; ""a morose and unsociable manner""; ""a saturnine, almost misanthropic young genius""- Bruce Bliven; ""a sour temper""; ""a sullen crowd"""
approved	offender	noun	10338	違反者	不法行為者	toeic800	people-noun			16	09633969-n	道徳や法律を犯す人; a person who transgresses moral or civil law
approved	overlap	noun	10340	重なり	収束 / 輻湊 / 輻輳	toeic800	daily-noun			13	05764365-n	"理論や現象の共通点を表すこと; a representation of common ground between theories or phenomena; ""there was no overlap between their proposals"""
approved	overlap	verb	10341	重なる	ダブる / 重なる / 重なり合う	toeic800	basic-verb-action			28	02660631-v	"部分的または完全に一致してする; coincide partially or wholly; ""Our vacations overlap"""
approved	peek	noun	10342	のぞき見		toeic800	daily-noun			13	00878221-n	密かに見ること; a secret look
approved	peek	verb	10343	のぞく	一瞥 / 一見 / 一覧	toeic800	basic-verb-action			19	02165304-v	"一瞥を投げる; ちょっとの間見る; throw a glance at; take a brief look at; ""She only glanced at the paper""; ""I only peeked--I didn't see anything interesting"""
approved	pottery	noun	10346	陶器	陶器 / 陶物 / 陶芸	toeic800	daily-noun			31	03992703-n	粘土で作られ窯で焼かれる陶磁器; ceramic ware made from clay and baked in a kiln
approved	prairie	noun	10347	大草原	曠野 / プレーリー	toeic800	daily-noun			19	08619524-n	樹木のない草原; a treeless grassy plain
approved	premature	adjective	10350	時期尚早の	未熟 / 時期尚早	toeic800	condition-adjective			13	00815000-a	"非凡に初期に、あるいは予期された時間の前に; uncommonly early or before the expected time; ""illness led to his premature death""; ""alcohol brought him to an untimely end"""
approved	psychiatrist	noun	10351	精神科医	精神医学者	toeic800	daily-noun			25	10488016-n	精神医学を専門にしている医師; a physician who specializes in psychiatry
approved	responsive	adjective	10355	反応がよい		toeic800	quality-adjective			12	01999306-a	"人々、事象、または、刺激に敏速に反応する、あるいは、応答する; 感情を示す; readily reacting or replying to people or events or stimuli; showing emotion; ""children are often the quickest and most responsive members of the audience"""
approved	roar	noun	10356	轟音	唸り / 爆音 / 轟き	toeic800	daily-noun			31	07377682-n	低く長引く大きな音; a deep prolonged loud noise
approved	roar	verb	10357	どなる	号哭 / 吠る / 咆吼	toeic800	basic-verb-action			31	00915605-v	"騒々しく、激しく言葉を発する; utter words loudly and forcefully; ""`Get out of here,' he roared"""
approved	songwriter	noun	10361	ソングライター	ソングライター	toeic800	learning-noun			19	10624540-n	流行歌の歌詞や曲を作る人; a composer of words or music for popular songs
